state_alpha,statisticcat_desc,domaincat_desc,watershed_desc,domain_desc,state_fips_code,sector_desc,county_ansi,county_code,prodn_practice_desc,county_name,country_code,week_ending,source_desc,freq_desc,util_practice_desc,year,unit_desc,Value,region_desc,short_desc,begin_code,zip_5,commodity_desc,asd_code,agg_level_desc,class_desc,reference_period_desc,CV (%),congr_district_code,location_desc,watershed_code,state_ansi,country_name,state_name,end_code,group_desc,asd_desc,load_time
NJ,SALES,NOT SPECIFIED,,TOTAL,34,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2007,COLONIES,131,,"HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES",00,,HONEY,,STATE,BEE COLONIES,YEAR,,,NEW JERSEY,00000000,34,UNITED STATES,NEW JERSEY,00,SPECIALTY,,2012-01-01 00:00:00
NJ,SALES,NOT SPECIFIED,,TOTAL,34,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2002,COLONIES,385,,"HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES",00,,HONEY,,STATE,BEE COLONIES,YEAR,,,NEW JERSEY,00000000,34,UNITED STATES,NEW JERSEY,00,SPECIALTY,,2012-01-01 00:00:00
NJ,SALES,NOT SPECIFIED,,TOTAL,34,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,1997,COLONIES,933,,"HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES",00,,HONEY,,STATE,BEE COLONIES,YEAR,,,NEW JERSEY,00000000,34,UNITED STATES,NEW JERSEY,00,SPECIALTY,,2012-01-01 00:00:00
NM,SALES,NOT SPECIFIED,,TOTAL,35,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2007,COLONIES,NA,,"HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES",00,,HONEY,,STATE,BEE COLONIES,YEAR,,,NEW MEXICO,00000000,35,UNITED STATES,NEW MEXICO,00,SPECIALTY,,2012-01-01 00:00:00
NM,SALES,NOT SPECIFIED,,TOTAL,35,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2002,COLONIES,NA,,"HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES",00,,HONEY,,STATE,BEE COLONIES,YEAR,,,NEW MEXICO,00000000,35,UNITED STATES,NEW MEXICO,00,SPECIALTY,,2012-01-01 00:00:00
NM,SALES,NOT SPECIFIED,,TOTAL,35,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,1997,COLONIES,NA,,"HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES",00,,HONEY,,STATE,BEE COLONIES,YEAR,,,NEW MEXICO,00000000,35,UNITED STATES,NEW MEXICO,00,SPECIALTY,,2012-01-01 00:00:00
NY,SALES,NOT SPECIFIED,,TOTAL,36,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2007,COLONIES,3599,,"HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES",00,,HONEY,,STATE,BEE COLONIES,YEAR,,,NEW YORK,00000000,36,UNITED STATES,NEW YORK,00,SPECIALTY,,2012-01-01 00:00:00
NY,SALES,NOT SPECIFIED,,TOTAL,36,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2002,COLONIES,1461,,"HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES",00,,HONEY,,STATE,BEE COLONIES,YEAR,,,NEW YORK,00000000,36,UNITED STATES,NEW YORK,00,SPECIALTY,,2012-01-01 00:00:00
NY,SALES,NOT SPECIFIED,,TOTAL,36,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,1997,COLONIES,31707,,"HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES",00,,HONEY,,STATE,BEE COLONIES,YEAR,,,NEW YORK,00000000,36,UNITED STATES,NEW YORK,00,SPECIALTY,,2012-01-01 00:00:00
NC,SALES,NOT SPECIFIED,,TOTAL,37,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2007,COLONIES,1391,,"HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES",00,,HONEY,,STATE,BEE COLONIES,YEAR,,,NORTH CAROLINA,00000000,37,UNITED STATES,NORTH CAROLINA,00,SPECIALTY,,2012-01-01 00:00:00
NC,SALES,NOT SPECIFIED,,TOTAL,37,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2002,COLONIES,546,,"HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES",00,,HONEY,,STATE,BEE COLONIES,YEAR,,,NORTH CAROLINA,00000000,37,UNITED STATES,NORTH CAROLINA,00,SPECIALTY,,2012-01-01 00:00:00
NC,SALES,NOT SPECIFIED,,TOTAL,37,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,1997,COLONIES,960,,"HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES",00,,HONEY,,STATE,BEE COLONIES,YEAR,,,NORTH CAROLINA,00000000,37,UNITED STATES,NORTH CAROLINA,00,SPECIALTY,,2012-01-01 00:00:00
ND,SALES,NOT SPECIFIED,,TOTAL,38,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2007,COLONIES,2534,,"HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES",00,,HONEY,,STATE,BEE COLONIES,YEAR,,,NORTH DAKOTA,00000000,38,UNITED STATES,NORTH DAKOTA,00,SPECIALTY,,2012-01-01 00:00:00
ND,SALES,NOT SPECIFIED,,TOTAL,38,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2002,COLONIES,7334,,"HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES",00,,HONEY,,STATE,BEE COLONIES,YEAR,,,NORTH DAKOTA,00000000,38,UNITED STATES,NORTH DAKOTA,00,SPECIALTY,,2012-01-01 00:00:00
ND,SALES,NOT SPECIFIED,,TOTAL,38,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,1997,COLONIES,2184,,"HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES",00,,HONEY,,STATE,BEE COLONIES,YEAR,,,NORTH DAKOTA,00000000,38,UNITED STATES,NORTH DAKOTA,00,SPECIALTY,,2012-01-01 00:00:00
OH,SALES,NOT SPECIFIED,,TOTAL,39,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2007,COLONIES,1575,,"HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES",00,,HONEY,,STATE,BEE COLONIES,YEAR,,,OHIO,00000000,39,UNITED STATES,OHIO,00,SPECIALTY,,2012-01-01 00:00:00
OH,SALES,NOT SPECIFIED,,TOTAL,39,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2002,COLONIES,508,,"HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES",00,,HONEY,,STATE,BEE COLONIES,YEAR,,,OHIO,00000000,39,UNITED STATES,OHIO,00,SPECIALTY,,2012-01-01 00:00:00
OH,SALES,NOT SPECIFIED,,TOTAL,39,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,1997,COLONIES,2969,,"HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES",00,,HONEY,,STATE,BEE COLONIES,YEAR,,,OHIO,00000000,39,UNITED STATES,OHIO,00,SPECIALTY,,2012-01-01 00:00:00
OK,SALES,NOT SPECIFIED,,TOTAL,40,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2007,COLONIES,175,,"HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES",00,,HONEY,,STATE,BEE COLONIES,YEAR,,,OKLAHOMA,00000000,40,UNITED STATES,OKLAHOMA,00,SPECIALTY,,2012-01-01 00:00:00
OK,SALES,NOT SPECIFIED,,TOTAL,40,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2002,COLONIES,183,,"HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES",00,,HONEY,,STATE,BEE COLONIES,YEAR,,,OKLAHOMA,00000000,40,UNITED STATES,OKLAHOMA,00,SPECIALTY,,2012-01-01 00:00:00
OK,SALES,NOT SPECIFIED,,TOTAL,40,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,1997,COLONIES,941,,"HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES",00,,HONEY,,STATE,BEE COLONIES,YEAR,,,OKLAHOMA,00000000,40,UNITED STATES,OKLAHOMA,00,SPECIALTY,,2012-01-01 00:00:00
OR,SALES,NOT SPECIFIED,,TOTAL,41,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2007,COLONIES,4457,,"HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES",00,,HONEY,,STATE,BEE COLONIES,YEAR,,,OREGON,00000000,41,UNITED STATES,OREGON,00,SPECIALTY,,2012-01-01 00:00:00
OR,SALES,NOT SPECIFIED,,TOTAL,41,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2002,COLONIES,NA,,"HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES",00,,HONEY,,STATE,BEE COLONIES,YEAR,,,OREGON,00000000,41,UNITED STATES,OREGON,00,SPECIALTY,,2012-01-01 00:00:00
OR,SALES,NOT SPECIFIED,,TOTAL,41,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,1997,COLONIES,10399,,"HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES",00,,HONEY,,STATE,BEE COLONIES,YEAR,,,OREGON,00000000,41,UNITED STATES,OREGON,00,SPECIALTY,,2012-01-01 00:00:00
PA,SALES,NOT SPECIFIED,,TOTAL,42,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2007,COLONIES,1438,,"HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES",00,,HONEY,,STATE,BEE COLONIES,YEAR,,,PENNSYLVANIA,00000000,42,UNITED STATES,PENNSYLVANIA,00,SPECIALTY,,2012-01-01 00:00:00
PA,SALES,NOT SPECIFIED,,TOTAL,42,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2002,COLONIES,3808,,"HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES",00,,HONEY,,STATE,BEE COLONIES,YEAR,,,PENNSYLVANIA,00000000,42,UNITED STATES,PENNSYLVANIA,00,SPECIALTY,,2012-01-01 00:00:00
PA,SALES,NOT SPECIFIED,,TOTAL,42,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,1997,COLONIES,1841,,"HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES",00,,HONEY,,STATE,BEE COLONIES,YEAR,,,PENNSYLVANIA,00000000,42,UNITED STATES,PENNSYLVANIA,00,SPECIALTY,,2012-01-01 00:00:00
RI,SALES,NOT SPECIFIED,,TOTAL,44,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2007,COLONIES,NA,,"HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES",00,,HONEY,,STATE,BEE COLONIES,YEAR,,,RHODE ISLAND,00000000,44,UNITED STATES,RHODE ISLAND,00,SPECIALTY,,2012-01-01 00:00:00
RI,SALES,NOT SPECIFIED,,TOTAL,44,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2002,COLONIES,NA,,"HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES",00,,HONEY,,STATE,BEE COLONIES,YEAR,,,RHODE ISLAND,00000000,44,UNITED STATES,RHODE ISLAND,00,SPECIALTY,,2012-01-01 00:00:00
RI,SALES,NOT SPECIFIED,,TOTAL,44,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,1997,COLONIES,NA,,"HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES",00,,HONEY,,STATE,BEE COLONIES,YEAR,,,RHODE ISLAND,00000000,44,UNITED STATES,RHODE ISLAND,00,SPECIALTY,,2012-01-01 00:00:00
SC,SALES,NOT SPECIFIED,,TOTAL,45,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2007,COLONIES,256,,"HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES",00,,HONEY,,STATE,BEE COLONIES,YEAR,,,SOUTH CAROLINA,00000000,45,UNITED STATES,SOUTH CAROLINA,00,SPECIALTY,,2012-01-01 00:00:00
SC,SALES,NOT SPECIFIED,,TOTAL,45,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2002,COLONIES,239,,"HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES",00,,HONEY,,STATE,BEE COLONIES,YEAR,,,SOUTH CAROLINA,00000000,45,UNITED STATES,SOUTH CAROLINA,00,SPECIALTY,,2012-01-01 00:00:00
SC,SALES,NOT SPECIFIED,,TOTAL,45,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,1997,COLONIES,869,,"HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES",00,,HONEY,,STATE,BEE COLONIES,YEAR,,,SOUTH CAROLINA,00000000,45,UNITED STATES,SOUTH CAROLINA,00,SPECIALTY,,2012-01-01 00:00:00
SD,SALES,NOT SPECIFIED,,TOTAL,46,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2007,COLONIES,5598,,"HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES",00,,HONEY,,STATE,BEE COLONIES,YEAR,,,SOUTH DAKOTA,00000000,46,UNITED STATES,SOUTH DAKOTA,00,SPECIALTY,,2012-01-01 00:00:00
SD,SALES,NOT SPECIFIED,,TOTAL,46,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2002,COLONIES,6883,,"HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES",00,,HONEY,,STATE,BEE COLONIES,YEAR,,,SOUTH DAKOTA,00000000,46,UNITED STATES,SOUTH DAKOTA,00,SPECIALTY,,2012-01-01 00:00:00
SD,SALES,NOT SPECIFIED,,TOTAL,46,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,1997,COLONIES,8975,,"HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES",00,,HONEY,,STATE,BEE COLONIES,YEAR,,,SOUTH DAKOTA,00000000,46,UNITED STATES,SOUTH DAKOTA,00,SPECIALTY,,2012-01-01 00:00:00
TN,SALES,NOT SPECIFIED,,TOTAL,47,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2007,COLONIES,437,,"HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES",00,,HONEY,,STATE,BEE COLONIES,YEAR,,,TENNESSEE,00000000,47,UNITED STATES,TENNESSEE,00,SPECIALTY,,2012-01-01 00:00:00
TN,SALES,NOT SPECIFIED,,TOTAL,47,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2002,COLONIES,279,,"HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES",00,,HONEY,,STATE,BEE COLONIES,YEAR,,,TENNESSEE,00000000,47,UNITED STATES,TENNESSEE,00,SPECIALTY,,2012-01-01 00:00:00
TN,SALES,NOT SPECIFIED,,TOTAL,47,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,1997,COLONIES,841,,"HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES",00,,HONEY,,STATE,BEE COLONIES,YEAR,,,TENNESSEE,00000000,47,UNITED STATES,TENNESSEE,00,SPECIALTY,,2012-01-01 00:00:00
TX,SALES,NOT SPECIFIED,,TOTAL,48,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2007,COLONIES,5359,,"HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES",00,,HONEY,,STATE,BEE COLONIES,YEAR,,,TEXAS,00000000,48,UNITED STATES,TEXAS,00,SPECIALTY,,2012-01-01 00:00:00
TX,SALES,NOT SPECIFIED,,TOTAL,48,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2002,COLONIES,NA,,"HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES",00,,HONEY,,STATE,BEE COLONIES,YEAR,,,TEXAS,00000000,48,UNITED STATES,TEXAS,00,SPECIALTY,,2012-01-01 00:00:00
TX,SALES,NOT SPECIFIED,,TOTAL,48,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,1997,COLONIES,106820,,"HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES",00,,HONEY,,STATE,BEE COLONIES,YEAR,,,TEXAS,00000000,48,UNITED STATES,TEXAS,00,SPECIALTY,,2012-01-01 00:00:00
UT,SALES,NOT SPECIFIED,,TOTAL,49,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2007,COLONIES,122,,"HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES",00,,HONEY,,STATE,BEE COLONIES,YEAR,,,UTAH,00000000,49,UNITED STATES,UTAH,00,SPECIALTY,,2012-01-01 00:00:00
UT,SALES,NOT SPECIFIED,,TOTAL,49,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2002,COLONIES,NA,,"HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES",00,,HONEY,,STATE,BEE COLONIES,YEAR,,,UTAH,00000000,49,UNITED STATES,UTAH,00,SPECIALTY,,2012-01-01 00:00:00
UT,SALES,NOT SPECIFIED,,TOTAL,49,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,1997,COLONIES,1427,,"HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES",00,,HONEY,,STATE,BEE COLONIES,YEAR,,,UTAH,00000000,49,UNITED STATES,UTAH,00,SPECIALTY,,2012-01-01 00:00:00
VT,SALES,NOT SPECIFIED,,TOTAL,50,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2007,COLONIES,560,,"HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES",00,,HONEY,,STATE,BEE COLONIES,YEAR,,,VERMONT,00000000,50,UNITED STATES,VERMONT,00,SPECIALTY,,2012-01-01 00:00:00
VT,SALES,NOT SPECIFIED,,TOTAL,50,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2002,COLONIES,488,,"HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES",00,,HONEY,,STATE,BEE COLONIES,YEAR,,,VERMONT,00000000,50,UNITED STATES,VERMONT,00,SPECIALTY,,2012-01-01 00:00:00
VT,SALES,NOT SPECIFIED,,TOTAL,50,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,1997,COLONIES,458,,"HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES",00,,HONEY,,STATE,BEE COLONIES,YEAR,,,VERMONT,00000000,50,UNITED STATES,VERMONT,00,SPECIALTY,,2012-01-01 00:00:00
VA,SALES,NOT SPECIFIED,,TOTAL,51,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2007,COLONIES,391,,"HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES",00,,HONEY,,STATE,BEE COLONIES,YEAR,,,VIRGINIA,00000000,51,UNITED STATES,VIRGINIA,00,SPECIALTY,,2012-01-01 00:00:00
VA,SALES,NOT SPECIFIED,,TOTAL,51,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2002,COLONIES,588,,"HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES",00,,HONEY,,STATE,BEE COLONIES,YEAR,,,VIRGINIA,00000000,51,UNITED STATES,VIRGINIA,00,SPECIALTY,,2012-01-01 00:00:00
VA,SALES,NOT SPECIFIED,,TOTAL,51,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,1997,COLONIES,5105,,"HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES",00,,HONEY,,STATE,BEE COLONIES,YEAR,,,VIRGINIA,00000000,51,UNITED STATES,VIRGINIA,00,SPECIALTY,,2012-01-01 00:00:00
WA,SALES,NOT SPECIFIED,,TOTAL,53,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2007,COLONIES,4505,,"HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES",00,,HONEY,,STATE,BEE COLONIES,YEAR,,,WASHINGTON,00000000,53,UNITED STATES,WASHINGTON,00,SPECIALTY,,2012-01-01 00:00:00
WA,SALES,NOT SPECIFIED,,TOTAL,53,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2002,COLONIES,2355,,"HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES",00,,HONEY,,STATE,BEE COLONIES,YEAR,,,WASHINGTON,00000000,53,UNITED STATES,WASHINGTON,00,SPECIALTY,,2012-01-01 00:00:00
WA,SALES,NOT SPECIFIED,,TOTAL,53,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,1997,COLONIES,5029,,"HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES",00,,HONEY,,STATE,BEE COLONIES,YEAR,,,WASHINGTON,00000000,53,UNITED STATES,WASHINGTON,00,SPECIALTY,,2012-01-01 00:00:00
WV,SALES,NOT SPECIFIED,,TOTAL,54,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2007,COLONIES,693,,"HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES",00,,HONEY,,STATE,BEE COLONIES,YEAR,,,WEST VIRGINIA,00000000,54,UNITED STATES,WEST VIRGINIA,00,SPECIALTY,,2012-01-01 00:00:00
WV,SALES,NOT SPECIFIED,,TOTAL,54,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2002,COLONIES,285,,"HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES",00,,HONEY,,STATE,BEE COLONIES,YEAR,,,WEST VIRGINIA,00000000,54,UNITED STATES,WEST VIRGINIA,00,SPECIALTY,,2012-01-01 00:00:00
WV,SALES,NOT SPECIFIED,,TOTAL,54,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,1997,COLONIES,235,,"HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES",00,,HONEY,,STATE,BEE COLONIES,YEAR,,,WEST VIRGINIA,00000000,54,UNITED STATES,WEST VIRGINIA,00,SPECIALTY,,2012-01-01 00:00:00
WI,SALES,NOT SPECIFIED,,TOTAL,55,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2007,COLONIES,2928,,"HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES",00,,HONEY,,STATE,BEE COLONIES,YEAR,,,WISCONSIN,00000000,55,UNITED STATES,WISCONSIN,00,SPECIALTY,,2012-01-01 00:00:00
WI,SALES,NOT SPECIFIED,,TOTAL,55,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2002,COLONIES,2681,,"HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES",00,,HONEY,,STATE,BEE COLONIES,YEAR,,,WISCONSIN,00000000,55,UNITED STATES,WISCONSIN,00,SPECIALTY,,2012-01-01 00:00:00
WI,SALES,NOT SPECIFIED,,TOTAL,55,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,1997,COLONIES,6852,,"HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES",00,,HONEY,,STATE,BEE COLONIES,YEAR,,,WISCONSIN,00000000,55,UNITED STATES,WISCONSIN,00,SPECIALTY,,2012-01-01 00:00:00
WY,SALES,NOT SPECIFIED,,TOTAL,56,ANIMALS & PRODUCTS,,,ALL PRODUCTION PRACTICES,,9000,,CENSUS,ANNUAL,ALL UTILIZATION PRACTICES,2002,COLONIES,6,,"HONEY, BEE COLONIES - SALES, MEASURED IN COLONIES",00,,HONEY,,STATE,BEE COLONIES,YEAR,,,WYOMING,00000000,56,UNITED STATES,WYOMING,00,SPECIALTY,,2012-01-01 00:00:00
